День недели,Группа,Unnamed: 2,Unnamed: 3,Unnamed: 4,УДБО-01-22,ДИП,"46.03.02 
ЧЕТВЕРГ,3,12-40,14-10,I,,,,,,"кр. 17 н. Линейная алгебра
",П,Никольский И.М.,ауд. А-318 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,,,,,,"кр. 17 н. Линейная алгебра
",П,Тихомирова А.В.,ауд. А-323 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 7,17 н. Правоведение
",П,Мазеин А.В.,ауд. А-219 (В-78),,"кр. 17 н. Микроэкономика
",П,Клишо С.А.,ауд. А-316 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Общая теория систем
",П,Миронов А.А.,комп. И-212-в (В-78),,"кр. 17 н. Информатика
",П,,комп. И-203-а (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,,,,,,,,,,,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. История статистики
",П,Маркович Е.Д.,ауд. А-220 (В-78),,,,,,,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Введение в профессиональную деятельность
",Л,Бекаева А.В.,ауд. A-1 (В-78),,"кр. 17 н. Введение в профессиональную деятельность
",Л,Бекаева А.В.,ауд. A-1 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,I,"кр. 17 н. Введение в профессиональную деятельность
",Л,Бекаева А.В.,ауд. A-1 (В-78),,"кр. 17 н. Введение в профессиональную деятельность
",Л,Бекаева А.В.,ауд. A-1 (В-78),,ЧЕТВЕРГ
ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,"Линейная алгебра
",П,Никольский И.М.,ауд. А-318 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,"Линейная алгебра
",П,Тихомирова А.В.,ауд. А-323 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,"Микроэкономика
",П,Казанская И.В.,ауд. Д-208 (В-78),,"Микроэкономика
",П,Клишо С.А.,ауд. А-316 (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,"Информатика
",П,,комп. И-203-а (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,"Общая теория систем
",П,Миронов А.А.,комп. И-202-а (В-78),,ЧЕТВЕРГ,3,12-40,14-10,II,"История экономических учений
",П,Черноризова Н.В.,ауд. А-222 (В-78),,,,,,,ЧЕТВЕРГ,3,12-40,14-10,II,"Русский язык и культура речи
",П,Калинина А.А.,ауд. А-220 (В-78),,,,,,,ЧЕТВЕРГ,3,12-40,14-10,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,4,14-20,15-50,I,"кр. 17 н. Физическая культура и спорт
",П,,физ. ФОК-5 (В-78),,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,"кр. 17 н. Общая теория систем
",П,Миронов А.А.,комп. И-202-а (В-78),,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,"кр. 17 н. Линейная алгебра
",П,Тихомирова А.В.,ауд. А-323 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,I,"кр. 17 н. Микроэкономика
",П,Казанская И.В.,ауд. А-204 (В-78),,"кр. 17 н. Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,I,"кр. 17 н. Математический анализ
",П,Журавлева Е.В.,ауд. А-425 (В-78),,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,I,,,,,,"кр. 17 н. Информатика
",П,,комп. И-212-б (В-78),,ЧЕТВЕРГ
ЧЕТВЕРГ,4,14-20,15-50,II,"Физическая культура и спорт
",П,,физ. ФОК-5 (В-78),,"Линейная алгебра
",Л,Никольский И.М.,ауд. А-15 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,"Линейная алгебра
",Л,Никольский И.М.,ауд. А-15 (В-78),,"Линейная алгебра
",Л,Никольский И.М.,ауд. А-15 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,"Линейная алгебра
",Л,Никольский И.М.,ауд. А-15 (В-78),,"Линейная алгебра
",Л,Никольский И.М.,ауд. А-15 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,"Правоведение
",П,Филаткина А.П.,ауд. А-205 (В-78),,"Линейная алгебра
",П,Тихомирова А.В.,ауд. А-323 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,"Микроэкономика
",П,Казанская И.В.,ауд. А-204 (В-78),,"Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,ЧЕТВЕРГ,4,14-20,15-50,II,"Математический анализ
",П,Журавлева Е.В.,ауд. А-425 (В-78),,,,,,,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,,,,,,ЧЕТВЕРГ,4,14-20,15-50,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Информационно-коммуникационные технологии
",Л,Жигалов О.С.,комп. И-204-б (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Линейная алгебра
",П,Никольский И.М.,ауд. А-321 (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Общая теория систем
",П,Миронов А.А.,комп. ивц-109 (В-78),,"кр. 17 н. Линейная алгебра
",П,Тихомирова А.В.,ауд. А-324 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,"кр. 17 н. Информатика
",П,,комп. ивц-110 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,I,"кр. 17 н. Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,I,,,,,,"кр. 17 н. Информатика
",П,,комп. И-212-б (В-78),,ЧЕТВЕРГ
ЧЕТВЕРГ,5,16-20,17-50,II,"Информационно-коммуникационные технологии
",Л,Жигалов О.С.,комп. И-204-б (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,"Линейная алгебра
",П,Никольский И.М.,ауд. А-321 (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,"Микроэкономика
",П,Казанская И.В.,ауд. А-204 (В-78),,"Линейная алгебра
",П,Тихомирова А.В.,ауд. А-324 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,II,"Общая теория систем
",Л,Миронов А.А.,ауд. А-17 (В-78),,"Общая теория систем
",Л,Миронов А.А.,ауд. А-17 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,II,"Общая теория систем
",Л,Миронов А.А.,ауд. А-17 (В-78),,"Общая теория систем
",Л,Миронов А.А.,ауд. А-17 (В-78),,ЧЕТВЕРГ,5,16-20,17-50,II,"Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ,5,16-20,17-50,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,6,18-00,19-30,I,"кр. 17 н. Информационно-коммуникационные технологии
",П,Жигалов О.С.,комп. И-204-б (В-78),,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,"кр. 17 н. Математический анализ
",П,Журавлева Е.В.,ауд. А-321 (В-78),,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,"кр. 17 н. Информатика
",П,,комп. ивц-110 (В-78),,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,6,18-00,19-30,II,"Информационно-коммуникационные технологии
",П,Жигалов О.С.,комп. И-204-б (В-78),,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,"Математический анализ
",П,Журавлева Е.В.,ауд. А-321 (В-78),,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ,6,18-00,19-30,II,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,I,,,,,,,,,,,ЧЕТВЕРГ
ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ,7,19-40,21-10,II,,,,,,,,,,,ЧЕТВЕРГ
ПЯТНИЦА,1,9-00,10-30,I,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,I,"кр. 17 н. Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,,,,,,ПЯТНИЦА,1,9-00,10-30,I,"кр. 17 н. Информатика
",П,,комп. И-204-в (В-78),,,,,,,ПЯТНИЦА,1,9-00,10-30,I,"кр. 17 н. Линейная алгебра
",Л,Студеникина Л.И.,ауд. Б-115 (В-78),,"кр. 17 н. Линейная алгебра
",Л,Студеникина Л.И.,ауд. Б-115 (В-78),,ПЯТНИЦА,1,9-00,10-30,I,"кр. 17 н. Линейная алгебра
",Л,Студеникина Л.И.,ауд. Б-115 (В-78),,"кр. 17 н. Линейная алгебра
",Л,Студеникина Л.И.,ауд. Б-115 (В-78),,ПЯТНИЦА,1,9-00,10-30,I,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,I,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,I,,,,,,"кр. 17 н. Математический анализ
",П,Тихомирова А.В.,ауд. А-177-1 (В-78),,ПЯТНИЦА
ПЯТНИЦА,1,9-00,10-30,II,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,II,"Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,,,,,,ПЯТНИЦА,1,9-00,10-30,II,"Информатика
",П,,комп. И-204-в (В-78),,,,,,,ПЯТНИЦА,1,9-00,10-30,II,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,II,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,II,"Линейная алгебра
",Л,Студеникина Л.И.,ауд. А-182 (В-78),,"Линейная алгебра
",Л,Студеникина Л.И.,ауд. А-182 (В-78),,ПЯТНИЦА,1,9-00,10-30,II,,,,,,,,,,,ПЯТНИЦА,1,9-00,10-30,II,,,,,,"Математический анализ
",П,Тихомирова А.В.,ауд. А-177-1 (В-78),,ПЯТНИЦА
ПЯТНИЦА,2,10-40,12-10,I,,,,,,"кр. 17 н. Общая теория систем
",П,Миронов А.А.,комп. И-202-б (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Правоведение
",П,Мазеин А.В.,ауд. А-204 (В-78),,"кр. 17 н. Математический анализ
",П,Журавлева Е.В.,ауд. А-182 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Математический анализ
",П,Михайлова О.Ю.,ауд. А-177 (В-78),,,,,,,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Линейная алгебра
",П,Тихомирова А.В.,ауд. А-107 (В-78),,"кр. 17 н. Иностранный язык

кр. 17 н. Иностранный язык
","П

П","

","ауд. И-305 (В-78)

ауд. И-323 (В-78)","

",ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Иностранный язык

кр. 17 н. Иностранный язык
","П

П","

","ауд. И-320 (В-78)

ауд. И-321 (В-78)","

",,,,,,ПЯТНИЦА,2,10-40,12-10,I,,,,,,,,,,,ПЯТНИЦА,2,10-40,12-10,I,,,,,,"кр. 17 н. Русский язык и культура речи
",П,Калинина А.А.,ауд. А-219 (В-78),,ПЯТНИЦА,2,10-40,12-10,I,"кр. 17 н. Математический анализ
",П,Студеникина Л.И.,ауд. А-177-1 (В-78),,"кр. 17 н. Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,ПЯТНИЦА
ПЯТНИЦА,2,10-40,12-10,II,,,,,,,,,,,ПЯТНИЦА,2,10-40,12-10,II,,,,,,"Математический анализ
",П,Журавлева Е.В.,ауд. А-182 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,"Математический анализ
",П,Михайлова О.Ю.,ауд. А-177 (В-78),,,,,,,ПЯТНИЦА,2,10-40,12-10,II,"Линейная алгебра
",П,Тихомирова А.В.,ауд. А-107 (В-78),,"Иностранный язык

Иностранный язык
","П

П","

","ауд. И-305 (В-78)

ауд. И-323 (В-78)","

",ПЯТНИЦА,2,10-40,12-10,II,"Иностранный язык

Иностранный язык
","П

П","

","ауд. И-320 (В-78)

ауд. И-321 (В-78)","

","Правоведение
",П,Филаткина А.П.,ауд. А-208 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,,,,,,"Социология
",П,Селиванов Л.И.,ауд. А-222 (В-78),,ПЯТНИЦА,2,10-40,12-10,II,,,,,,,,,,,ПЯТНИЦА,2,10-40,12-10,II,"Математический анализ
",П,Студеникина Л.И.,ауд. А-177-1 (В-78),,"Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,ПЯТНИЦА
ПЯТНИЦА,3,12-40,14-10,I,,,,,,,,,,,ПЯТНИЦА,3,12-40,14-10,I,,,,,,,,,,,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Микроэкономика
",П,Казанская И.В.,ауд. А-222 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Математический анализ
",П,Михайлова О.Ю.,ауд. А-177 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,I,,,,,,,,,,,ПЯТНИЦА,3,12-40,14-10,I,,,,,,"3-9 н. Экономическая теория
",П,Черноризова Н.В.,ауд. А-173 (В-78),,ПЯТНИЦА,3,12-40,14-10,I,"кр. 17 н. Линейная алгебра
",П,Студеникина Л.И.,ауд. А-177-1 (В-78),,"кр. 17 н. Линейная алгебра
",П,Тихомирова А.В.,ауд. А-180 (В-78),,ПЯТНИЦА
ПЯТНИЦА,3,12-40,14-10,II,,,,,,"Микроэкономика
",П,Клишо С.А.,ауд. А-314 (В-78),,ПЯТНИЦА,3,12-40,14-10,II,,,,,,,,,,,ПЯТНИЦА,3,12-40,14-10,II,"Физическая культура и спорт
",П,,физ. ФОК-11 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,II,"Микроэкономика
",П,Казанская И.В.,ауд. А-222 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,II,"Математический анализ
",П,Михайлова О.Ю.,ауд. А-177 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,II,"Социология
",П,Селиванов Л.И.,ауд. А-7 (В-78),,,,,,,ПЯТНИЦА,3,12-40,14-10,II,,,,,,"2-8 н. Экономическая теория
",П,Черноризова Н.В.,ауд. А-173 (В-78),,ПЯТНИЦА,3,12-40,14-10,II,"Линейная алгебра
",П,Студеникина Л.И.,ауд. А-177-1 (В-78),,"Линейная алгебра
",П,Тихомирова А.В.,ауд. А-180 (В-78),,ПЯТНИЦА
